,comment,cl_comment,wordlist,emojis,sent_num,sent,user,mentioned,likes
3147,🔥🔥Goddess 🔥🔥,goddess,['goddess'],🔥🔥🔥🔥,0.11182795698924729,neu,shawn.michael70, ,0
3148,🤩 🤩 🤩 🤩 🤩 🤩 🤩 🤩, ,[],🤩🤩🤩🤩🤩🤩🤩🤩,0.0,neu,karlheinzgeorgkathrein, ,0
3149,❤️, ,[],❤,0.7460869565217392,neu,kaarencalle, ,0
3150,❤️, ,[],❤,0.7460869565217392,neu,kaarencalle, ,0
3151,Aww shes so sweet,aww she sweet,"['aww', 'she', 'sweet']", ,0.4588,pos,enclave698, ,0
3152,Is this a gang thing?,gang thing,"['gang', 'thing']", ,0.0,neu,navdeeprajwanshi, ,0
3153,"wear what you want, but nothing will fix the cold look of yours, and when i say cold it's not the temperature, but the core of your soul..... in bad scale",wear want noth fix cold look say cold not temperatur core soul bad scale,"['wear', 'want', 'noth', 'fix', 'cold', 'look', 'say', 'cold', 'not', 'temperatur', 'core', 'soul', 'bad', 'scale']", ,-0.4939,neg,dananicoletachichirita, ,0
3154,❤️, ,[],❤,0.7460869565217392,neu,ana_beela_gomez, ,0
3155,❤️❤️, ,[],❤❤,0.7460869565217392,neu,laksh_guru, ,0
3156,😍😍, ,[],😍😍,0.6779367825129737,neu,2330.tommy, ,0
3157,👌👌, ,[],👌👌,0.5637606837606838,neu,guti_karim, ,0
3158,🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦✌️✌️✌️, ,[],✌✌✌,0.4641460234680573,neu,spad__odessa, ,0
3159,Goddess 😍❤️,goddess,['goddess'],😍❤,0.4746745796782377,neu,g_idk_02, ,0
3160,Good photo of you,good photo,"['good', 'photo']", ,0.4404,pos,barneyd9, ,0
3161,Smoke show 😮,smoke show,"['smoke', 'show']",😮,0.09259259259259259,neu,laroche1985joe, ,0
3162,😍😍😍, ,[],😍😍😍,0.6779367825129737,neu,javinobile_dibujante, ,0
3163,💙, ,[],💙,0.7324561403508771,neu,catwithsoull, ,0
3164,😍, ,[],😍,0.6779367825129737,neu,belygza, ,0
3165,❤️❤️❤️❤️, ,[],❤❤❤❤,0.7460869565217392,neu,gabriellecarzaga, ,0
3166,😍😍😍😍, ,[],😍😍😍😍,0.6779367825129737,neu,gabriellecarzaga, ,0
3167,❤️❤️❤️❤️, ,[],❤❤❤❤,0.7460869565217392,neu,gabriellecarzaga, ,0
3168,😍😍😍😍, ,[],😍😍😍😍,0.6779367825129737,neu,gabriellecarzaga, ,0
3169,😍😍😍😍, ,[],😍😍😍😍,0.6779367825129737,neu,kaylaroccaphoto, ,0
3170,😍, ,[],😍,0.6779367825129737,neu,0sedoo, ,0
3171,beautiful pictures 💙💛🇺🇦🇧🇪,beauti pictur,"['beauti', 'pictur']",💙💛,0.3612701812671213,neu,thijs.nuyten4, ,0
3172,🌺🙃🍒💋, ,[],🌺🙃🍒💋,0.5289312745988495,neu,localzog, ,0
3173,❤❤❤, ,[],❤❤❤,0.7460869565217392,neu,danigrayll, ,0
3174,Beautiful ✨,beauti,['beauti'],✨,0.17629716981132074,neu,klikinvadim, ,0
3175,❤️❤️❤️, ,[],❤❤❤,0.7460869565217392,neu,phoenix46855, ,0
3176,🔥🔥🔥🔥, ,[],🔥🔥🔥🔥,0.1397849462365591,neu,juiceworld_smc, ,0
3177,🔥🔥❤️, ,[],🔥🔥❤,0.3418856163316191,neu,tvigg_i, ,0
3178,🔥🔥🔥❤️, ,[],🔥🔥🔥❤,0.2913604488078541,neu,dr.aries69, ,2
3179,Love you more than love,love love,"['love', 'love']", ,0.8555,pos,el_carantino, ,0
3180,❤️😍❤️😍❤️😍❤️, ,[],❤😍❤😍❤😍❤,0.7168797390894112,neu,vahidd_82, ,0
3181,🔥, ,[],🔥,0.1397849462365591,neu,pete_bose_, ,0
3182,😍😍😍😍😍, ,[],😍😍😍😍😍,0.6779367825129737,neu,anifia1, ,0
3183,❤️🔥❤️🔥❤️🔥🔥🔥🔥❤️❤️❤️, ,[],❤🔥❤🔥❤🔥🔥🔥🔥❤❤❤,0.4429359513791491,neu,malc_me, ,0
3184,🥳🥳🥳🥳, ,[],🥳🥳🥳🥳,0.0,neu,goddesscaradelevingnee, ,0
3185,🤩🤩🤩🤩, ,[],🤩🤩🤩🤩,0.0,neu,goddesscaradelevingnee, ,0
3186,🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥, ,[],🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,0.13978494623655907,neu,sirjones1996, ,0
3187,🤪🤪🤪🤪🤪, ,[],🤪🤪🤪🤪🤪,0.0,neu,goddesscaradelevingnee, ,0
3188,😝😝😝😝, ,[],😝😝😝😝,0.4254032258064515,neu,goddesscaradelevingnee, ,0
3189,😜😜😜😜, ,[],😜😜😜😜,0.4560386473429952,neu,goddesscaradelevingnee, ,0
3190,❤️❤️❤️❤️, ,[],❤❤❤❤,0.7460869565217392,neu,goddesscaradelevingnee, ,0
3191,😍😍😍😍, ,[],😍😍😍😍,0.6779367825129737,neu,goddesscaradelevingnee, ,0
3192,🙌🙌🙌🙌🙌, ,[],🙌🙌🙌🙌🙌,0.5604249667994687,neu,goddesscaradelevingnee, ,0
3193,👏👏👏👏👏, ,[],👏👏👏👏👏,0.5205479452054794,neu,goddesscaradelevingnee, ,0
3194,👑💎🔮, ,[],👑💎🔮,0.5140256854098048,neu,davidefio7, ,0
3195,i love you marry me,love marri,"['love', 'marri']", ,0.6369,pos,sashatomic, ,0
3196,Hi,hi,['hi'], ,0.0,neu,grant.sword, ,0
3197,❤️, ,[],❤,0.7460869565217392,neu,danielmirkin4, ,0
3198,🔥🔥🔥, ,[],🔥🔥🔥,0.1397849462365591,neu,kundanmallick, ,0
3199,Lovely picture looking good 😍cara as always 😮,love pictur look good cara alway,"['love', 'pictur', 'look', 'good', 'cara', 'alway']",😍😮,0.7167643200363438,pos,howardjohncole, ,0
3200,❤️, ,[],❤,0.7460869565217392,neu,nickneresc, ,0
